path,size,expected,status
/mnt/mrdr/mc06/t1837_mrral_65n085_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc06/t1837_mrrde_65n085_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc06/t1837_mrrsu_65n085_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc06/t1838_mrral_65n095_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc06/t1838_mrrde_65n095_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc06/t1838_mrrsu_65n095_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc06/t1839_mrral_65n105_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc06/t1839_mrrde_65n105_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc06/t1839_mrrsu_65n105_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc06/t1840_mrral_65n115_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc06/t1840_mrrde_65n115_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc06/t1840_mrrsu_65n115_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc07/t1475_mrral_35n123_0327_4.img,631365120,631365120,OK
/mnt/mrdr/mc07/t1475_mrrde_35n123_0327_4.img,166610240,166610240,OK
/mnt/mrdr/mc07/t1475_mrrsu_35n123_0327_4.img,526137600,526137600,OK
/mnt/mrdr/mc07/t1476_mrral_35n128_0327_4.img,631365120,631365120,OK
/mnt/mrdr/mc07/t1476_mrrde_35n128_0327_4.img,166610240,166610240,OK
/mnt/mrdr/mc07/t1476_mrrsu_35n128_0327_4.img,526137600,526137600,OK
/mnt/mrdr/mc07/t1477_mrral_35n133_0327_4.img,631365120,631365120,OK
/mnt/mrdr/mc07/t1477_mrrde_35n133_0327_4.img,166610240,166610240,OK
/mnt/mrdr/mc07/t1477_mrrsu_35n133_0327_4.img,526137600,526137600,OK
/mnt/mrdr/mc07/t1478_mrral_35n138_0327_4.img,631836288,631836288,OK
/mnt/mrdr/mc07/t1478_mrrde_35n138_0327_4.img,166734576,166734576,OK
/mnt/mrdr/mc07/t1478_mrrsu_35n138_0327_4.img,526530240,526530240,OK
/mnt/mrdr/mc07/t1479_mrral_35n143_0327_4.img,631365120,631365120,OK
/mnt/mrdr/mc07/t1479_mrrde_35n143_0327_4.img,166610240,166610240,OK
/mnt/mrdr/mc07/t1479_mrrsu_35n143_0327_4.img,526137600,526137600,OK
/mnt/mrdr/mc07/t1480_mrral_35n148_0327_4.img,631365120,631365120,OK
/mnt/mrdr/mc07/t1480_mrrde_35n148_0327_4.img,166610240,166610240,OK
/mnt/mrdr/mc07/t1480_mrrsu_35n148_0327_4.img,526137600,526137600,OK
/mnt/mrdr/mc07/t1481_mrral_35n153_0327_4.img,631365120,631365120,OK
/mnt/mrdr/mc07/t1481_mrrde_35n153_0327_4.img,166610240,166610240,OK
/mnt/mrdr/mc07/t1481_mrrsu_35n153_0327_4.img,526137600,526137600,OK
/mnt/mrdr/mc07/t1482_mrral_35n158_0327_4.img,631836288,631836288,OK
/mnt/mrdr/mc07/t1482_mrrde_35n158_0327_4.img,166734576,166734576,OK
/mnt/mrdr/mc07/t1482_mrrsu_35n158_0327_4.img,526530240,526530240,OK
/mnt/mrdr/mc07/t1483_mrral_35n163_0327_4.img,631836288,631836288,OK
/mnt/mrdr/mc07/t1483_mrrde_35n163_0327_4.img,166734576,166734576,OK
/mnt/mrdr/mc07/t1483_mrrsu_35n163_0327_4.img,526530240,526530240,OK
/mnt/mrdr/mc07/t1484_mrral_35n168_0327_4.img,631836288,631836288,OK
/mnt/mrdr/mc07/t1484_mrrde_35n168_0327_4.img,166734576,166734576,OK
/mnt/mrdr/mc07/t1484_mrrsu_35n168_0327_4.img,526530240,526530240,OK
/mnt/mrdr/mc07/t1485_mrral_35n173_0327_4.img,631836288,631836288,OK
/mnt/mrdr/mc07/t1485_mrrde_35n173_0327_4.img,166734576,166734576,OK
/mnt/mrdr/mc07/t1485_mrrsu_35n173_0327_4.img,526530240,526530240,OK
/mnt/mrdr/mc07/t1486_mrral_35n178_0327_4.img,631365120,631365120,OK
/mnt/mrdr/mc07/t1486_mrrde_35n178_0327_4.img,166610240,166610240,OK
/mnt/mrdr/mc07/t1486_mrrsu_35n178_0327_4.img,526137600,526137600,OK
/mnt/mrdr/mc07/t1547_mrral_40n123_0327_4.img,590373504,590373504,OK
/mnt/mrdr/mc07/t1547_mrrde_40n123_0327_4.img,155793008,155793008,OK
/mnt/mrdr/mc07/t1547_mrrsu_40n123_0327_4.img,491977920,491977920,OK
/mnt/mrdr/mc07/t1548_mrral_40n128_0327_4.img,590844672,590844672,OK
/mnt/mrdr/mc07/t1548_mrrde_40n128_0327_4.img,155917344,155917344,OK
/mnt/mrdr/mc07/t1548_mrrsu_40n128_0327_4.img,492370560,492370560,OK
/mnt/mrdr/mc07/t1549_mrral_40n133_0327_4.img,590373504,590373504,OK
/mnt/mrdr/mc07/t1549_mrrde_40n133_0327_4.img,155793008,155793008,OK
/mnt/mrdr/mc07/t1549_mrrsu_40n133_0327_4.img,491977920,491977920,OK
/mnt/mrdr/mc07/t1550_mrral_40n138_0327_4.img,590373504,590373504,OK
/mnt/mrdr/mc07/t1550_mrrde_40n138_0327_4.img,155793008,155793008,OK
/mnt/mrdr/mc07/t1550_mrrsu_40n138_0327_4.img,491977920,491977920,OK
/mnt/mrdr/mc07/t1551_mrral_40n143_0327_4.img,590844672,590844672,OK
/mnt/mrdr/mc07/t1551_mrrde_40n143_0327_4.img,155917344,155917344,OK
/mnt/mrdr/mc07/t1551_mrrsu_40n143_0327_4.img,492370560,492370560,OK
/mnt/mrdr/mc07/t1552_mrral_40n148_0327_4.img,590844672,590844672,OK
/mnt/mrdr/mc07/t1552_mrrde_40n148_0327_4.img,155917344,155917344,OK
/mnt/mrdr/mc07/t1552_mrrsu_40n148_0327_4.img,492370560,492370560,OK
/mnt/mrdr/mc07/t1553_mrral_40n153_0327_4.img,590373504,590373504,OK
/mnt/mrdr/mc07/t1553_mrrde_40n153_0327_4.img,155793008,155793008,OK
/mnt/mrdr/mc07/t1553_mrrsu_40n153_0327_4.img,491977920,491977920,OK
/mnt/mrdr/mc07/t1554_mrral_40n158_0327_4.img,590373504,590373504,OK
/mnt/mrdr/mc07/t1554_mrrde_40n158_0327_4.img,155793008,155793008,OK
/mnt/mrdr/mc07/t1554_mrrsu_40n158_0327_4.img,491977920,491977920,OK
/mnt/mrdr/mc07/t1555_mrral_40n163_0327_4.img,590844672,590844672,OK
/mnt/mrdr/mc07/t1555_mrrde_40n163_0327_4.img,155917344,155917344,OK
/mnt/mrdr/mc07/t1555_mrrsu_40n163_0327_4.img,492370560,492370560,OK
/mnt/mrdr/mc07/t1556_mrral_40n168_0327_4.img,590844672,590844672,OK
/mnt/mrdr/mc07/t1556_mrrde_40n168_0327_4.img,155917344,155917344,OK
/mnt/mrdr/mc07/t1556_mrrsu_40n168_0327_4.img,492370560,492370560,OK
/mnt/mrdr/mc07/t1557_mrral_40n173_0327_4.img,590844672,590844672,OK
/mnt/mrdr/mc07/t1557_mrrde_40n173_0327_4.img,155917344,155917344,OK
/mnt/mrdr/mc07/t1557_mrrsu_40n173_0327_4.img,492370560,492370560,OK
/mnt/mrdr/mc07/t1558_mrral_40n178_0327_4.img,590373504,590373504,OK
/mnt/mrdr/mc07/t1558_mrrde_40n178_0327_4.img,155793008,155793008,OK
/mnt/mrdr/mc07/t1558_mrrsu_40n178_0327_4.img,491977920,491977920,OK
/mnt/mrdr/mc07/t1619_mrral_45n123_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1619_mrrde_45n123_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1619_mrrsu_45n123_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1620_mrral_45n128_0327_4.img,545612544,545612544,OK
/mnt/mrdr/mc07/t1620_mrrde_45n128_0327_4.img,143981088,143981088,OK
/mnt/mrdr/mc07/t1620_mrrsu_45n128_0327_4.img,454677120,454677120,OK
/mnt/mrdr/mc07/t1621_mrral_45n133_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1621_mrrde_45n133_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1621_mrrsu_45n133_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1622_mrral_45n138_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1622_mrrde_45n138_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1622_mrrsu_45n138_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1623_mrral_45n143_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1623_mrrde_45n143_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1623_mrrsu_45n143_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1624_mrral_45n148_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1624_mrrde_45n148_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1624_mrrsu_45n148_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1625_mrral_45n153_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1625_mrrde_45n153_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1625_mrrsu_45n153_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1626_mrral_45n158_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1626_mrrde_45n158_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1626_mrrsu_45n158_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1627_mrral_45n163_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1627_mrrde_45n163_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1627_mrrsu_45n163_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1628_mrral_45n168_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1628_mrrde_45n168_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1628_mrrsu_45n168_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1629_mrral_45n173_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1629_mrrde_45n173_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1629_mrrsu_45n173_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1630_mrral_45n178_0327_4.img,545141376,545141376,OK
/mnt/mrdr/mc07/t1630_mrrde_45n178_0327_4.img,143856752,143856752,OK
/mnt/mrdr/mc07/t1630_mrrsu_45n178_0327_4.img,454284480,454284480,OK
/mnt/mrdr/mc07/t1685_mrral_50n123_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1685_mrrde_50n123_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1685_mrrsu_50n123_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1686_mrral_50n130_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1686_mrrde_50n130_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1686_mrrsu_50n130_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1687_mrral_50n137_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1687_mrrde_50n137_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1687_mrrsu_50n137_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1688_mrral_50n143_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1688_mrrde_50n143_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1688_mrrsu_50n143_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1689_mrral_50n150_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1689_mrrde_50n150_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1689_mrrsu_50n150_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1690_mrral_50n157_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1690_mrrde_50n157_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1690_mrrsu_50n157_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1691_mrral_50n163_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1691_mrrde_50n163_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1691_mrrsu_50n163_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1692_mrral_50n170_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1692_mrrde_50n170_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1692_mrrsu_50n170_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1693_mrral_50n177_0327_4.img,660577536,660577536,OK
/mnt/mrdr/mc07/t1693_mrrde_50n177_0327_4.img,174319072,174319072,OK
/mnt/mrdr/mc07/t1693_mrrsu_50n177_0327_4.img,550481280,550481280,OK
/mnt/mrdr/mc07/t1739_mrral_55n123_0327_4.img,589431168,589431168,OK
/mnt/mrdr/mc07/t1739_mrrde_55n123_0327_4.img,155544336,155544336,OK
/mnt/mrdr/mc07/t1739_mrrsu_55n123_0327_4.img,491192640,491192640,OK
/mnt/mrdr/mc07/t1740_mrral_55n130_0327_4.img,589902336,589902336,OK
/mnt/mrdr/mc07/t1740_mrrde_55n130_0327_4.img,155668672,155668672,OK
/mnt/mrdr/mc07/t1740_mrrsu_55n130_0327_4.img,491585280,491585280,OK
/mnt/mrdr/mc07/t1741_mrral_55n137_0327_4.img,589902336,589902336,OK
/mnt/mrdr/mc07/t1741_mrrde_55n137_0327_4.img,155668672,155668672,OK
/mnt/mrdr/mc07/t1741_mrrsu_55n137_0327_4.img,491585280,491585280,OK
/mnt/mrdr/mc07/t1742_mrral_55n143_0327_4.img,589431168,589431168,OK
/mnt/mrdr/mc07/t1742_mrrde_55n143_0327_4.img,155544336,155544336,OK
/mnt/mrdr/mc07/t1742_mrrsu_55n143_0327_4.img,491192640,491192640,OK
/mnt/mrdr/mc07/t1743_mrral_55n150_0327_4.img,589431168,589431168,OK
/mnt/mrdr/mc07/t1743_mrrde_55n150_0327_4.img,155544336,155544336,OK
/mnt/mrdr/mc07/t1743_mrrsu_55n150_0327_4.img,491192640,491192640,OK
/mnt/mrdr/mc07/t1744_mrral_55n157_0327_4.img,589902336,589902336,OK
/mnt/mrdr/mc07/t1744_mrrde_55n157_0327_4.img,155668672,155668672,OK
/mnt/mrdr/mc07/t1744_mrrsu_55n157_0327_4.img,491585280,491585280,OK
/mnt/mrdr/mc07/t1745_mrral_55n163_0327_4.img,589431168,589431168,OK
/mnt/mrdr/mc07/t1745_mrrde_55n163_0327_4.img,155544336,155544336,OK
/mnt/mrdr/mc07/t1745_mrrsu_55n163_0327_4.img,491192640,491192640,OK
/mnt/mrdr/mc07/t1746_mrral_55n170_0327_4.img,589902336,589902336,OK
/mnt/mrdr/mc07/t1746_mrrde_55n170_0327_4.img,155668672,155668672,OK
/mnt/mrdr/mc07/t1746_mrrsu_55n170_0327_4.img,491585280,491585280,OK
/mnt/mrdr/mc07/t1747_mrral_55n177_0327_4.img,589902336,589902336,OK
/mnt/mrdr/mc07/t1747_mrrde_55n177_0327_4.img,155668672,155668672,OK
/mnt/mrdr/mc07/t1747_mrrsu_55n177_0327_4.img,491585280,491585280,OK
/mnt/mrdr/mc07/t1793_mrral_60n123_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1793_mrrde_60n123_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1793_mrrsu_60n123_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1794_mrral_60n130_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1794_mrrde_60n130_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1794_mrrsu_60n130_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1795_mrral_60n137_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1795_mrrde_60n137_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1795_mrrsu_60n137_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1796_mrral_60n143_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1796_mrrde_60n143_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1796_mrrsu_60n143_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1797_mrral_60n150_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1797_mrrde_60n150_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1797_mrrsu_60n150_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1798_mrral_60n157_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1798_mrrde_60n157_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1798_mrrsu_60n157_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1799_mrral_60n163_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1799_mrrde_60n163_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1799_mrrsu_60n163_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1800_mrral_60n170_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1800_mrrde_60n170_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1800_mrrsu_60n170_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1801_mrral_60n177_0327_4.img,514044288,514044288,OK
/mnt/mrdr/mc07/t1801_mrrde_60n177_0327_4.img,135650576,135650576,OK
/mnt/mrdr/mc07/t1801_mrrsu_60n177_0327_4.img,428370240,428370240,OK
/mnt/mrdr/mc07/t1841_mrral_65n125_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc07/t1841_mrrde_65n125_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc07/t1841_mrrsu_65n125_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc07/t1842_mrral_65n135_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc07/t1842_mrrde_65n135_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc07/t1842_mrrsu_65n135_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc07/t1843_mrral_65n145_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc07/t1843_mrrde_65n145_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc07/t1843_mrrsu_65n145_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc07/t1844_mrral_65n155_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc07/t1844_mrrde_65n155_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc07/t1844_mrrsu_65n155_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc07/t1845_mrral_65n165_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc07/t1845_mrrde_65n165_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc07/t1845_mrrsu_65n165_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc07/t1846_mrral_65n175_0327_4.img,651625344,651625344,OK
/mnt/mrdr/mc07/t1846_mrrde_65n175_0327_4.img,171956688,171956688,OK
/mnt/mrdr/mc07/t1846_mrrsu_65n175_0327_4.img,543021120,543021120,OK
/mnt/mrdr/mc08/t1055_mrral_05n183_0327_4.img,768003840,768003840,OK
/mnt/mrdr/mc08/t1055_mrrde_05n183_0327_4.img,202667680,202667680,OK
/mnt/mrdr/mc08/t1055_mrrsu_05n183_0327_4.img,640003200,640003200,OK
/mnt/mrdr/mc08/t1056_mrral_05n188_0327_4.img,767532672,767532672,OK
/mnt/mrdr/mc08/t1056_mrrde_05n188_0327_4.img,202543344,202543344,OK
/mnt/mrdr/mc08/t1056_mrrsu_05n188_0327_4.img,639610560,639610560,OK
/mnt/mrdr/mc08/t1057_mrral_05n193_0327_4.img,768003840,768003840,OK
/mnt/mrdr/mc08/t1057_mrrde_05n193_0327_4.img,202667680,202667680,OK
/mnt/mrdr/mc08/t1057_mrrsu_05n193_0327_4.img,640003200,640003200,OK
/mnt/mrdr/mc08/t1058_mrral_05n198_0327_4.img,768003840,768003840,OK
/mnt/mrdr/mc08/t1058_mrrde_05n198_0327_4.img,202667680,202667680,OK
/mnt/mrdr/mc08/t1058_mrrsu_05n198_0327_4.img,640003200,640003200,OK
/mnt/mrdr/mc08/t1059_mrral_05n203_0327_4.img,768003840,768003840,OK
/mnt/mrdr/mc08/t1059_mrrde_05n203_0327_4.img,202667680,202667680,OK
/mnt/mrdr/mc08/t1059_mrrsu_05n203_0327_4.img,640003200,640003200,OK
/mnt/mrdr/mc08/t1060_mrral_05n208_0327_4.img,768003840,768003840,OK
/mnt/mrdr/mc08/t1060_mrrde_05n208_0327_4.img,202667680,202667680,OK
/mnt/mrdr/mc08/t1060_mrrsu_05n208_0327_4.img,640003200,640003200,OK
/mnt/mrdr/mc08/t1061_mrral_05n213_0327_4.img,767532672,767532672,OK
/mnt/mrdr/mc08/t1061_mrrde_05n213_0327_4.img,202543344,202543344,OK
/mnt/mrdr/mc08/t1061_mrrsu_05n213_0327_4.img,639610560,639610560,OK
/mnt/mrdr/mc08/t1062_mrral_05n218_0327_4.img,767532672,767532672,OK
/mnt/mrdr/mc08/t1062_mrrde_05n218_0327_4.img,202543344,202543344,OK
/mnt/mrdr/mc08/t1062_mrrsu_05n218_0327_4.img,639610560,639610560,OK
/mnt/mrdr/mc08/t1063_mrral_05n223_0327_4.img,768003840,768003840,OK
/mnt/mrdr/mc08/t1063_mrrde_05n223_0327_4.img,202667680,202667680,OK
/mnt/mrdr/mc08/t1063_mrrsu_05n223_0327_4.img,640003200,640003200,OK
/mnt/mrdr/mc08/t1127_mrral_10n183_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1127_mrrde_10n183_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1127_mrrsu_10n183_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1128_mrral_10n188_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1128_mrrde_10n188_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1128_mrrsu_10n188_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1129_mrral_10n193_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1129_mrrde_10n193_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1129_mrrsu_10n193_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1130_mrral_10n198_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1130_mrrde_10n198_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1130_mrrsu_10n198_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1131_mrral_10n203_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1131_mrrde_10n203_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1131_mrrsu_10n203_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1132_mrral_10n208_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1132_mrrde_10n208_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1132_mrrsu_10n208_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1133_mrral_10n213_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1133_mrrde_10n213_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1133_mrrsu_10n213_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1134_mrral_10n218_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1134_mrrde_10n218_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1134_mrrsu_10n218_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1135_mrral_10n223_0327_4.img,759051648,759051648,OK
/mnt/mrdr/mc08/t1135_mrrde_10n223_0327_4.img,200305296,200305296,OK
/mnt/mrdr/mc08/t1135_mrrsu_10n223_0327_4.img,632543040,632543040,OK
/mnt/mrdr/mc08/t1199_mrral_15n183_0327_4.img,744916608,744916608,OK
/mnt/mrdr/mc08/t1199_mrrde_15n183_0327_4.img,196575216,196575216,OK
/mnt/mrdr/mc08/t1199_mrrsu_15n183_0327_4.img,620763840,620763840,OK
/mnt/mrdr/mc08/t1200_mrral_15n188_0327_4.img,744916608,744916608,OK
/mnt/mrdr/mc08/t1200_mrrde_15n188_0327_4.img,196575216,196575216,OK
/mnt/mrdr/mc08/t1200_mrrsu_15n188_0327_4.img,620763840,620763840,OK
/mnt/mrdr/mc08/t1201_mrral_15n193_0327_4.img,744445440,744445440,OK
/mnt/mrdr/mc08/t1201_mrrde_15n193_0327_4.img,196450880,196450880,OK
/mnt/mrdr/mc08/t1201_mrrsu_15n193_0327_4.img,620371200,620371200,OK
/mnt/mrdr/mc08/t1202_mrral_15n198_0327_4.img,744445440,744445440,OK
/mnt/mrdr/mc08/t1202_mrrde_15n198_0327_4.img,196450880,196450880,OK
/mnt/mrdr/mc08/t1202_mrrsu_15n198_0327_4.img,620371200,620371200,OK
/mnt/mrdr/mc08/t1203_mrral_15n203_0327_4.img,744445440,744445440,OK
/mnt/mrdr/mc08/t1203_mrrde_15n203_0327_4.img,196450880,196450880,OK
/mnt/mrdr/mc08/t1203_mrrsu_15n203_0327_4.img,620371200,620371200,OK
/mnt/mrdr/mc08/t1204_mrral_15n208_0327_4.img,744916608,744916608,OK
/mnt/mrdr/mc08/t1204_mrrde_15n208_0327_4.img,196575216,196575216,OK
/mnt/mrdr/mc08/t1204_mrrsu_15n208_0327_4.img,620763840,620763840,OK
/mnt/mrdr/mc08/t1205_mrral_15n213_0327_4.img,744445440,744445440,OK
/mnt/mrdr/mc08/t1205_mrrde_15n213_0327_4.img,196450880,196450880,OK
/mnt/mrdr/mc08/t1205_mrrsu_15n213_0327_4.img,620371200,620371200,OK
/mnt/mrdr/mc08/t1206_mrral_15n218_0327_4.img,744445440,744445440,OK
/mnt/mrdr/mc08/t1206_mrrde_15n218_0327_4.img,196450880,196450880,OK
/mnt/mrdr/mc08/t1206_mrrsu_15n218_0327_4.img,620371200,620371200,OK
/mnt/mrdr/mc08/t1207_mrral_15n223_0327_4.img,744916608,744916608,OK
/mnt/mrdr/mc08/t1207_mrrde_15n223_0327_4.img,196575216,196575216,OK
/mnt/mrdr/mc08/t1207_mrrsu_15n223_0327_4.img,620763840,620763840,OK
/mnt/mrdr/mc08/t1271_mrral_20n183_0327_4.img,724185216,724185216,OK
/mnt/mrdr/mc08/t1271_mrrde_20n183_0327_4.img,191104432,191104432,OK
/mnt/mrdr/mc08/t1271_mrrsu_20n183_0327_4.img,603487680,603487680,OK
/mnt/mrdr/mc08/t1272_mrral_20n188_0327_4.img,724185216,724185216,OK
/mnt/mrdr/mc08/t1272_mrrde_20n188_0327_4.img,191104432,191104432,OK
/mnt/mrdr/mc08/t1272_mrrsu_20n188_0327_4.img,603487680,603487680,OK
/mnt/mrdr/mc08/t1273_mrral_20n193_0327_4.img,724656384,724656384,OK
/mnt/mrdr/mc08/t1273_mrrde_20n193_0327_4.img,191228768,191228768,OK
/mnt/mrdr/mc08/t1273_mrrsu_20n193_0327_4.img,603880320,603880320,OK
/mnt/mrdr/mc08/t1274_mrral_20n198_0327_4.img,724656384,724656384,OK
